timestamp|user_id|action|device|country|details
2024-03-08 12:20:37|USR00200|SHARE|Laptop|Colombia|status=OK
2024-11-19 19:09:08|USR00508|PLAY|Gaming Console|Japan|content=CNT00347,quality=HD
2024-12-10 00:57:43|USR00536|LOGOUT|Gaming Console|Japan|session_duration=47min
2023-02-06 01:05:58|USR00409|PLAY|Mobile|Brazil|content=CNT00106,quality=HD
2024-09-24 16:36:06|USR00295|DOWNLOAD|Tablet|Italy|status=OK
2024-11-14 03:49:03|USR00374|SEARCH|Mobile|Colombia|query='action movies',results=119
2023-10-10 07:29:26|USR00902|RATE|Tablet|Spain|content=CNT00346,rating=5
2023-08-26 23:12:57|USR00361|STOP|Smart TV|Italy|status=OK
2023-10-03 08:21:35|USR00095|STOP|Smart TV|Germany|status=OK
2024-10-10 05:34:58|USR00310|LOGIN|Smart TV|Peru|ip=192.168.21.250,success=True
2024-12-12 14:02:07|USR00061|LOGIN|Tablet|Japan|ip=192.168.249.152,success=True
2023-03-24 13:29:23|USR00388|SHARE|Tablet|Argentina|status=OK
2023-08-06 02:34:45|USR00964|LOGIN|Tablet|Spain|ip=192.168.81.4,success=True
2024-12-30 21:32:08|USR00719|SEARCH|Desktop|Japan|query='action movies',results=111
2023-12-13 04:32:00|USR00075|LOGIN|Tablet|France|ip=192.168.67.19,success=True
2023-02-23 15:55:13|USR00164|STOP|Smart TV|UK|status=OK
2024-05-04 06:00:24|USR00055|STOP|Tablet|USA|status=OK
2023-02-05 17:30:28|USR00465|RATE|Tablet|Peru|content=CNT00282,rating=5
2024-01-18 22:05:36|USR00666|PAUSE|Mobile|Argentina|status=OK
2024-08-27 09:33:02|USR00960|BROWSE|Gaming Console|Brazil|status=OK
2024-07-16 09:45:14|USR00338|LOGOUT|Tablet|Colombia|session_duration=113min
2024-03-25 22:41:55|USR00862|LOGOUT|Mobile|Italy|session_duration=150min
2023-04-26 19:08:17|USR00722|LOGOUT|Desktop|Spain|session_duration=113min
2024-01-21 04:11:18|USR00774|PAUSE|Laptop|Germany|status=OK
2024-11-07 16:54:04|USR00157|STOP|Desktop|Argentina|status=OK
2024-07-22 05:14:14|USR00938|RATE|Gaming Console|Italy|content=CNT00061,rating=1
2024-10-26 06:43:06|USR00201|SEARCH|Mobile|Chile|query='comedy series',results=135
2023-02-24 09:59:07|USR00651|SEARCH|Smart TV|Chile|query='top rated',results=24
2024-05-18 18:58:04|USR00483|LOGIN|Desktop|France|ip=192.168.87.117,success=True
2023-08-28 01:07:22|USR00438|RATE|Laptop|Colombia|content=CNT00470,rating=5
2024-10-03 09:56:28|USR00873|SHARE|Mobile|Mexico|status=OK
2024-10-15 22:54:08|USR00138|STOP|Smart TV|Argentina|status=OK
2023-03-12 07:09:16|USR00038|BROWSE|Smart TV|Germany|status=OK
2024-04-27 05:59:34|USR00074|LOGIN|Mobile|Spain|ip=192.168.89.1,success=True
2024-04-01 23:50:55|USR00636|LOGOUT|Tablet|UK|session_duration=154min
2023-10-01 16:53:01|USR00575|LOGOUT|Mobile|USA|session_duration=177min
2023-09-16 13:06:25|USR00726|LOGOUT|Desktop|Italy|session_duration=171min
2023-10-08 14:33:04|USR00822|LOGIN|Tablet|Mexico|ip=192.168.235.233,success=True
2023-07-21 11:00:31|USR00551|SEARCH|Mobile|Colombia|query='action movies',results=29
2023-05-12 03:42:56|USR00385|LOGIN|Gaming Console|Chile|ip=192.168.166.228,success=True
2024-03-02 02:17:31|USR00813|BROWSE|Laptop|Japan|status=OK
2024-07-16 15:27:30|USR00929|LOGOUT|Tablet|Brazil|session_duration=39min
2023-07-30 00:04:21|USR00423|BROWSE|Smart TV|Japan|status=OK
2023-01-12 05:10:50|USR00368|DOWNLOAD|Laptop|Mexico|status=OK
2024-05-24 05:48:26|USR00115|SHARE|Desktop|Germany|status=OK
2024-07-04 21:41:26|USR00494|PLAY|Laptop|Germany|content=CNT00257,quality=Full HD
2024-11-29 17:57:45|USR00511|SEARCH|Gaming Console|Colombia|query='action movies',results=132
2023-07-06 09:58:38|USR00673|SEARCH|Gaming Console|Germany|query='action movies',results=64
2023-01-08 18:10:38|USR00316|RATE|Tablet|Peru|content=CNT00014,rating=2
2023-06-18 21:19:30|USR00481|STOP|Smart TV|Mexico|status=OK
2024-06-27 22:36:17|USR00666|LOGOUT|Mobile|Germany|session_duration=105min
2023-01-06 22:57:04|USR00726|RATE|Smart TV|Germany|content=CNT00499,rating=5
2024-12-10 20:50:51|USR00016|DOWNLOAD|Tablet|Korea|status=OK
2024-12-16 20:17:15|USR00363|STOP|Laptop|Japan|status=OK
2023-05-08 17:58:59|USR00370|PAUSE|Smart TV|Brazil|status=OK
2024-03-20 08:21:47|USR00026|PAUSE|Mobile|Chile|status=OK
2024-01-20 00:21:07|USR00058|LOGOUT|Desktop|Mexico|session_duration=8min
2023-10-10 03:19:58|USR00292|SHARE|Gaming Console|USA|status=OK
2024-10-12 12:14:46|USR00502|RATE|Gaming Console|Colombia|content=CNT00479,rating=2
2024-01-24 01:37:54|USR00236|BROWSE|Mobile|Colombia|status=OK
2024-10-16 07:02:03|USR00541|PAUSE|Mobile|Korea|status=OK
2023-02-02 20:10:37|USR00233|PAUSE|Gaming Console|USA|status=OK
2024-03-14 09:16:14|USR00268|DOWNLOAD|Tablet|Mexico|status=OK
2024-12-12 10:51:23|USR00991|LOGIN|Tablet|Colombia|ip=192.168.216.9,success=True
2023-11-07 17:58:56|USR00009|SHARE|Desktop|Brazil|status=OK
2024-01-14 00:59:31|USR00921|BROWSE|Desktop|Chile|status=OK
2024-02-23 02:50:54|USR00541|LOGOUT|Smart TV|Germany|session_duration=176min
2023-10-15 23:24:01|USR00255|PAUSE|Laptop|UK|status=OK
2023-01-24 10:56:23|USR00974|BROWSE|Gaming Console|Colombia|status=OK
2024-11-13 09:07:35|USR00258|SEARCH|Tablet|Chile|query='new releases',results=45
2023-03-18 13:41:37|USR00251|PAUSE|Mobile|Italy|status=OK
2023-02-11 05:16:04|USR00074|ERROR|Laptop|Mexico|type=PLAYBACK_FAILED,severity=LOW
2023-06-29 09:39:55|USR00514|BROWSE|Tablet|Colombia|status=OK
2023-09-11 16:47:13|USR00520|LOGOUT|Smart TV|Mexico|session_duration=94min
2024-11-06 13:29:34|USR00080|RATE|Gaming Console|USA|content=CNT00500,rating=3
2024-11-10 14:12:52|USR00108|STOP|Mobile|Spain|status=OK
2023-10-08 22:12:17|USR00216|PAUSE|Mobile|USA|status=OK
2023-03-27 19:34:20|USR00351|SHARE|Laptop|UK|status=OK
2024-11-29 11:16:42|USR00492|SEARCH|Desktop|Peru|query='top rated',results=31
2024-09-06 01:11:50|USR00475|LOGOUT|Laptop|Argentina|session_duration=176min
2024-03-31 03:53:54|USR00572|SHARE|Tablet|Germany|status=OK
2023-12-07 16:03:52|USR00056|RATE|Desktop|Korea|content=CNT00241,rating=1
2023-09-08 02:40:14|USR00995|BROWSE|Desktop|France|status=OK
2024-09-13 06:32:27|USR00318|DOWNLOAD|Tablet|Argentina|status=OK
2024-07-11 08:05:11|USR00638|SHARE|Tablet|Italy|status=OK
2024-01-14 04:53:10|USR00645|PAUSE|Tablet|Colombia|status=OK
2023-09-21 10:32:22|USR00994|LOGOUT|Gaming Console|Germany|session_duration=133min
2023-09-26 18:37:05|USR00788|PLAY|Tablet|Japan|content=CNT00267,quality=HDR
2023-06-16 15:34:09|USR00744|LOGIN|Laptop|Colombia|ip=192.168.195.124,success=True
2024-06-22 14:34:03|USR00126|PAUSE|Mobile|Peru|status=OK
2024-08-18 02:04:17|USR00597|RATE|Laptop|Spain|content=CNT00288,rating=2
2024-12-01 05:25:26|USR00984|SHARE|Laptop|Peru|status=OK
2023-01-11 09:54:46|USR00828|RATE|Desktop|Brazil|content=CNT00419,rating=4
2024-02-22 07:12:51|USR00924|DOWNLOAD|Laptop|Mexico|status=OK
2023-04-11 11:30:27|USR00590|STOP|Smart TV|Korea|status=OK
2023-07-08 06:15:16|USR00893|RATE|Smart TV|USA|content=CNT00415,rating=3
2023-10-21 15:44:27|USR00780|LOGIN|Gaming Console|Spain|ip=192.168.21.197,success=True
2024-06-24 01:49:58|USR00326|RATE|Desktop|Japan|content=CNT00407,rating=2
2023-02-27 22:33:00|USR00029|BROWSE|Tablet|Spain|status=OK
2024-09-13 01:36:10|USR00226|PLAY|Smart TV|Colombia|content=CNT00218,quality=HDR
2024-08-19 07:53:20|USR00499|STOP|Smart TV|Brazil|status=OK
2023-06-30 15:06:22|USR00578|LOGIN|Mobile|Argentina|ip=192.168.195.11,success=True
2024-01-09 09:35:52|USR00838|PAUSE|Smart TV|Italy|status=OK
2024-03-22 19:38:29|USR00178|LOGOUT|Mobile|Colombia|session_duration=59min
2023-02-24 22:43:42|USR00596|PAUSE|Mobile|Chile|status=OK
2023-02-06 14:36:30|USR00445|LOGIN|Laptop|Chile|ip=192.168.117.141,success=True
2023-03-04 07:09:04|USR00595|LOGIN|Gaming Console|Spain|ip=192.168.33.21,success=True
2024-08-06 13:25:50|USR00385|PAUSE|Mobile|Japan|status=OK
2024-04-17 02:57:00|USR00904|DOWNLOAD|Tablet|France|status=OK
2024-04-29 00:25:25|USR00726|LOGIN|Gaming Console|Japan|ip=192.168.253.59,success=True
2024-05-17 13:06:08|USR00242|SHARE|Gaming Console|Peru|status=OK
2023-03-09 14:28:42|USR00746|LOGOUT|Smart TV|Italy|session_duration=36min
2024-06-16 22:50:44|USR00677|SHARE|Desktop|Peru|status=OK
2023-09-23 07:39:22|USR00751|RATE|Desktop|France|content=CNT00195,rating=3
2023-01-29 04:12:06|USR00029|PAUSE|Smart TV|Mexico|status=OK
2023-11-18 19:28:51|USR00270|STOP|Laptop|Japan|status=OK
2024-11-13 02:49:24|USR00748|BROWSE|Smart TV|Spain|status=OK
2023-10-26 19:37:45|USR00506|DOWNLOAD|Tablet|Peru|status=OK
2024-05-04 20:26:53|USR00155|SEARCH|Gaming Console|Chile|query='new releases',results=25
2023-02-05 17:37:14|USR00493|STOP|Smart TV|Brazil|status=OK
2024-01-21 22:48:10|USR00824|RATE|Mobile|Italy|content=CNT00486,rating=5
2024-05-06 12:27:36|USR00670|BROWSE|Tablet|UK|status=OK
2023-07-08 12:56:05|USR00018|LOGIN|Smart TV|Peru|ip=192.168.25.170,success=True
2023-05-24 03:33:56|USR00109|RATE|Desktop|Brazil|content=CNT00059,rating=5
2024-08-22 10:08:59|USR00340|DOWNLOAD|Laptop|Korea|status=OK
2024-07-22 05:13:10|USR00001|BROWSE|Desktop|Italy|status=OK
2024-08-22 12:08:01|USR00708|LOGOUT|Smart TV|Brazil|session_duration=166min
2024-06-26 05:44:29|USR00914|LOGIN|Laptop|Mexico|ip=192.168.2.9,success=True
2023-10-10 22:08:38|USR00189|LOGIN|Desktop|Mexico|ip=192.168.37.114,success=True
2024-03-02 00:44:29|USR00272|PAUSE|Tablet|Colombia|status=OK
2023-06-14 03:54:58|USR00725|BROWSE|Tablet|Germany|status=OK
2023-04-23 23:09:11|USR00677|STOP|Laptop|Argentina|status=OK
2023-06-13 17:25:15|USR00886|BROWSE|Tablet|Korea|status=OK
2023-02-03 02:50:32|USR00133|PLAY|Smart TV|Korea|content=CNT00125,quality=HDR
2023-08-10 17:37:35|USR00783|LOGOUT|Gaming Console|Mexico|session_duration=62min
2023-01-09 21:33:53|USR00268|SHARE|Smart TV|Peru|status=OK
2024-03-26 00:16:28|USR00411|STOP|Smart TV|Peru|status=OK
2024-07-10 15:38:36|USR00409|RATE|Tablet|Argentina|content=CNT00419,rating=3
2024-07-11 09:26:36|USR00006|DOWNLOAD|Smart TV|France|status=OK
2023-07-18 07:07:45|USR00294|SEARCH|Tablet|France|query='comedy series',results=138
2023-11-15 22:35:15|USR00828|RATE|Gaming Console|Chile|content=CNT00127,rating=1
2023-11-27 15:59:46|USR00665|STOP|Tablet|Argentina|status=OK
2023-08-13 15:02:42|USR00854|DOWNLOAD|Mobile|Germany|status=OK
2023-07-22 15:56:58|USR00691|SEARCH|Tablet|Argentina|query='comedy series',results=51
2024-01-27 00:16:14|USR00451|PLAY|Smart TV|Korea|content=CNT00011,quality=4K
2024-05-24 11:02:45|USR00136|PAUSE|Smart TV|Chile|status=OK
2023-11-18 03:30:38|USR00795|STOP|Tablet|Italy|status=OK
2024-02-06 14:43:32|USR00148|RATE|Tablet|Peru|content=CNT00038,rating=5
2024-09-01 03:40:19|USR00899|SEARCH|Mobile|Colombia|query='spanish films',results=12
2023-05-17 21:46:56|USR00954|SHARE|Gaming Console|Brazil|status=OK
2023-12-12 09:27:01|USR00396|SEARCH|Laptop|Korea|query='comedy series',results=122
2024-04-06 22:02:19|USR00062|PLAY|Desktop|Italy|content=CNT00045,quality=SD
2024-01-19 19:32:57|USR00060|LOGIN|Smart TV|Korea|ip=192.168.184.119,success=True
2023-10-30 01:08:38|USR00390|SHARE|Desktop|Spain|status=OK
2023-09-05 00:00:34|USR00014|BROWSE|Laptop|Germany|status=OK
2024-06-04 20:37:47|USR00468|DOWNLOAD|Tablet|Mexico|status=OK
2024-02-05 01:34:04|USR00508|DOWNLOAD|Desktop|Colombia|status=OK
2024-08-07 11:16:52|USR00555|STOP|Gaming Console|Argentina|status=OK
2024-09-08 21:19:43|USR00911|LOGIN|Smart TV|Mexico|ip=192.168.188.120,success=True
2024-06-11 22:23:49|USR00596|LOGOUT|Gaming Console|Spain|session_duration=74min
2024-05-06 14:37:52|USR00404|LOGIN|Mobile|Peru|ip=192.168.42.73,success=True
2023-07-23 20:04:11|USR00947|BROWSE|Desktop|Japan|status=OK
2024-02-28 00:57:13|USR00063|STOP|Smart TV|UK|status=OK
2024-11-09 09:17:44|USR00033|BROWSE|Desktop|Argentina|status=OK
2024-06-03 03:55:16|USR00968|LOGIN|Tablet|Peru|ip=192.168.12.183,success=True
2024-09-28 08:06:06|USR00657|DOWNLOAD|Mobile|Mexico|status=OK
2023-12-20 23:37:29|USR00387|PAUSE|Desktop|Spain|status=OK
2024-11-11 19:58:02|USR00309|LOGIN|Smart TV|Brazil|ip=192.168.237.60,success=True
2024-11-14 07:58:58|USR00780|LOGIN|Gaming Console|Colombia|ip=192.168.187.169,success=True
2024-04-16 09:00:51|USR00595|LOGOUT|Gaming Console|Colombia|session_duration=120min
2024-11-16 11:06:17|USR00022|BROWSE|Smart TV|USA|status=OK
2024-07-23 15:04:57|USR00003|RATE|Laptop|Italy|content=CNT00432,rating=2
2024-04-05 22:57:14|USR00441|LOGOUT|Tablet|Korea|session_duration=64min
2024-01-28 04:53:14|USR00363|SEARCH|Smart TV|Spain|query='new releases',results=104
2023-11-21 05:53:46|USR00338|SEARCH|Tablet|Spain|query='new releases',results=39
2023-10-28 11:42:10|USR00431|PLAY|Mobile|Italy|content=CNT00243,quality=HDR
2023-05-10 19:48:11|USR00251|LOGOUT|Laptop|Italy|session_duration=13min
2024-03-09 05:57:41|USR00689|LOGOUT|Laptop|Argentina|session_duration=119min
2024-12-23 13:44:28|USR00367|SEARCH|Mobile|UK|query='comedy series',results=85
2023-05-30 09:15:03|USR00052|ERROR|Gaming Console|Colombia|type=NETWORK_TIMEOUT,severity=HIGH
2024-12-04 06:37:03|USR00855|PLAY|Gaming Console|Spain|content=CNT00419,quality=4K
2024-08-03 03:51:18|USR00957|BROWSE|Tablet|Mexico|status=OK
2023-09-25 09:39:20|USR00785|STOP|Mobile|UK|status=OK
2024-02-28 11:56:55|USR00654|PAUSE|Mobile|Mexico|status=OK
2024-10-28 18:08:31|USR00195|LOGIN|Desktop|Peru|ip=192.168.64.228,success=True
2024-10-02 16:41:49|USR00235|LOGIN|Tablet|Korea|ip=192.168.158.179,success=True
2024-06-04 02:21:38|USR00873|STOP|Tablet|UK|status=OK
2023-04-30 00:33:43|USR00618|LOGOUT|Smart TV|Spain|session_duration=144min
2024-02-14 14:00:55|USR00074|RATE|Smart TV|UK|content=CNT00178,rating=4
2024-08-07 08:20:14|USR00517|LOGIN|Desktop|Colombia|ip=192.168.183.149,success=True
2023-05-26 13:24:02|USR00528|SEARCH|Tablet|Colombia|query='action movies',results=85
2023-10-28 09:58:24|USR00986|RATE|Mobile|France|content=CNT00491,rating=4
2024-04-19 14:14:11|USR00903|SEARCH|Mobile|Spain|query='new releases',results=32
2024-05-29 08:15:42|USR00173|LOGOUT|Laptop|Italy|session_duration=169min
2024-09-26 21:51:55|USR00050|DOWNLOAD|Smart TV|USA|status=OK
2024-06-28 07:30:55|USR00672|BROWSE|Tablet|Brazil|status=OK
2024-10-28 12:23:13|USR00174|RATE|Tablet|Colombia|content=CNT00221,rating=1
2023-06-07 18:11:52|USR00152|DOWNLOAD|Gaming Console|Korea|status=OK
2023-06-19 08:07:13|USR00969|DOWNLOAD|Desktop|Italy|status=OK
2023-06-20 00:42:09|USR00495|LOGOUT|Mobile|Brazil|session_duration=140min
2024-04-03 07:19:54|USR00085|DOWNLOAD|Laptop|USA|status=OK
2024-02-09 13:10:44|USR00274|DOWNLOAD|Desktop|Korea|status=OK
2023-06-02 12:17:35|USR00497|RATE|Mobile|USA|content=CNT00219,rating=2
2023-09-18 15:09:36|USR00134|SEARCH|Laptop|Mexico|query='new releases',results=105
2024-06-13 10:12:21|USR00820|SEARCH|Tablet|Chile|query='action movies',results=110
2024-12-09 14:22:54|USR00728|PLAY|Gaming Console|Korea|content=CNT00098,quality=Full HD
2024-08-26 05:25:37|USR00466|LOGIN|Laptop|Argentina|ip=192.168.41.127,success=True
2024-01-23 14:26:53|USR00873|LOGOUT|Tablet|USA|session_duration=92min
2024-12-14 13:04:02|USR00569|STOP|Tablet|Chile|status=OK
2023-03-12 03:31:52|USR00381|STOP|Tablet|France|status=OK
2024-04-26 06:30:38|USR00609|STOP|Gaming Console|UK|status=OK
2024-11-02 23:21:36|USR00969|RATE|Desktop|Italy|content=CNT00412,rating=1
2024-08-18 00:12:14|USR00844|STOP|Gaming Console|Italy|status=OK
2024-07-14 22:05:19|USR00566|SHARE|Desktop|Brazil|status=OK
2023-10-13 05:43:37|USR00281|SEARCH|Desktop|Italy|query='spanish films',results=81
2023-11-13 08:44:25|USR00458|DOWNLOAD|Tablet|Japan|status=OK
2024-11-06 13:54:08|USR00877|DOWNLOAD|Gaming Console|Argentina|status=OK
2023-04-30 15:33:47|USR00166|SHARE|Tablet|France|status=OK
2024-08-02 02:02:31|USR00066|LOGIN|Desktop|Spain|ip=192.168.212.106,success=True
2023-08-02 14:09:54|USR00324|BROWSE|Smart TV|Chile|status=OK
2023-07-01 16:14:24|USR00750|SHARE|Desktop|USA|status=OK
2023-08-02 18:48:33|USR00333|PAUSE|Smart TV|Germany|status=OK
2024-12-12 21:40:36|USR00135|SEARCH|Gaming Console|France|query='top rated',results=68
2024-06-11 11:29:22|USR00169|LOGIN|Smart TV|France|ip=192.168.192.50,success=True
2024-10-04 14:47:08|USR00517|SHARE|Desktop|Germany|status=OK
2024-11-28 08:44:11|USR00734|LOGIN|Desktop|Japan|ip=192.168.107.130,success=True
2023-05-08 08:20:14|USR00718|STOP|Laptop|Italy|status=OK
2024-11-07 21:24:46|USR00920|PLAY|Smart TV|Chile|content=CNT00087,quality=SD
2024-09-02 20:55:58|USR00053|LOGOUT|Desktop|Italy|session_duration=7min
2023-10-18 22:17:03|USR00971|SEARCH|Smart TV|Colombia|query='spanish films',results=92
2024-03-30 00:12:23|USR00317|SHARE|Mobile|Brazil|status=OK
2024-10-08 18:43:03|USR00515|SEARCH|Smart TV|Peru|query='action movies',results=33
2023-09-22 18:01:42|USR00441|SEARCH|Mobile|Chile|query='spanish films',results=20
2023-11-01 11:44:59|USR00760|PAUSE|Tablet|Spain|status=OK
2024-03-25 21:46:57|USR00450|ERROR|Mobile|France|type=NETWORK_TIMEOUT,severity=MEDIUM
2023-01-18 13:48:16|USR00290|PAUSE|Gaming Console|UK|status=OK
2023-07-16 18:41:46|USR00444|BROWSE|Mobile|USA|status=OK
2023-07-24 13:32:29|USR00220|SHARE|Mobile|Brazil|status=OK
2023-09-10 14:09:41|USR00014|SEARCH|Tablet|USA|query='spanish films',results=54
2024-01-25 17:36:39|USR00159|PAUSE|Mobile|Japan|status=OK
2024-03-05 12:51:23|USR00648|SEARCH|Gaming Console|Peru|query='spanish films',results=110
2023-06-28 20:04:15|USR00775|DOWNLOAD|Mobile|Argentina|status=OK
2023-05-08 18:28:23|USR00110|STOP|Tablet|Peru|status=OK
2024-10-16 23:50:28|USR00301|SHARE|Gaming Console|Spain|status=OK
2023-09-19 14:04:40|USR00127|LOGOUT|Smart TV|USA|session_duration=50min
2023-05-26 10:20:46|USR00681|STOP|Mobile|Argentina|status=OK
2024-01-02 22:26:32|USR00237|STOP|Desktop|Colombia|status=OK
2024-09-15 19:20:34|USR00509|SEARCH|Tablet|Korea|query='new releases',results=23
2024-12-01 16:05:24|USR00247|PAUSE|Smart TV|France|status=OK
2023-03-22 11:33:46|USR00292|PLAY|Tablet|Chile|content=CNT00477,quality=HDR
2024-01-31 22:02:55|USR00922|PAUSE|Laptop|Germany|status=OK
2023-07-16 07:43:47|USR00898|RATE|Smart TV|Colombia|content=CNT00345,rating=4
2024-09-07 23:37:38|USR00517|DOWNLOAD|Mobile|Argentina|status=OK
2024-08-08 01:28:55|USR00399|LOGIN|Laptop|Peru|ip=192.168.243.1,success=True
2023-09-08 03:04:48|USR00300|SEARCH|Gaming Console|UK|query='spanish films',results=110
2024-05-17 08:03:19|USR00847|PLAY|Gaming Console|France|content=CNT00249,quality=SD
2023-08-28 05:00:52|USR00457|LOGIN|Gaming Console|Brazil|ip=192.168.128.187,success=True
2024-05-07 22:08:14|USR00992|STOP|Smart TV|Chile|status=OK
2024-03-24 12:05:23|USR00247|STOP|Laptop|USA|status=OK
2024-10-25 03:14:15|USR00017|SHARE|Desktop|Japan|status=OK
2024-10-20 16:33:00|USR00198|PAUSE|Desktop|France|status=OK
2024-06-14 02:36:45|USR00072|LOGIN|Laptop|France|ip=192.168.81.85,success=True
2023-06-03 07:25:14|USR00479|STOP|Tablet|Brazil|status=OK
2024-05-30 13:20:15|USR00514|LOGIN|Smart TV|UK|ip=192.168.110.251,success=True
2023-12-29 19:49:53|USR00206|PLAY|Mobile|Argentina|content=CNT00299,quality=HD
2024-05-21 07:44:36|USR00326|DOWNLOAD|Desktop|Brazil|status=OK
2024-06-12 19:44:53|USR00150|RATE|Desktop|Mexico|content=CNT00240,rating=3
2023-12-07 06:55:02|USR00912|LOGOUT|Mobile|Brazil|session_duration=20min
2023-09-23 05:06:51|USR00171|SHARE|Smart TV|Mexico|status=OK
2023-10-23 06:24:01|USR00775|RATE|Mobile|Korea|content=CNT00080,rating=1
2023-04-29 13:38:12|USR00467|RATE|Smart TV|France|content=CNT00120,rating=1
2024-12-25 00:18:38|USR00834|DOWNLOAD|Smart TV|USA|status=OK
2023-01-28 11:51:33|USR00556|SEARCH|Smart TV|Germany|query='action movies',results=1
2024-04-27 13:04:56|USR00387|LOGIN|Laptop|Germany|ip=192.168.188.237,success=True
2024-01-03 09:15:41|USR00932|SHARE|Gaming Console|UK|status=OK
2024-03-13 21:01:22|USR00884|ERROR|Tablet|Chile|type=PLAYBACK_FAILED,severity=LOW
2023-10-28 01:04:06|USR00332|PAUSE|Tablet|Peru|status=OK
2023-06-27 11:32:33|USR00709|PAUSE|Laptop|Korea|status=OK
2024-12-10 09:14:22|USR00617|BROWSE|Laptop|Italy|status=OK
2023-01-10 16:22:26|USR00766|BROWSE|Tablet|Spain|status=OK
2024-11-06 11:32:37|USR00037|PAUSE|Mobile|Colombia|status=OK
2023-06-24 04:22:14|USR00080|SHARE|Laptop|Colombia|status=OK
2023-06-22 10:20:57|USR00847|PLAY|Gaming Console|Italy|content=CNT00144,quality=HDR
2024-06-24 05:04:32|USR00244|STOP|Mobile|Peru|status=OK
2023-11-12 21:13:46|USR00632|PAUSE|Smart TV|UK|status=OK
2023-05-22 13:52:35|USR00355|SEARCH|Laptop|Italy|query='comedy series',results=53
2024-03-03 06:07:36|USR00097|LOGIN|Desktop|Peru|ip=192.168.164.73,success=True
2023-07-12 18:50:58|USR00906|STOP|Mobile|UK|status=OK
2024-07-11 13:46:39|USR00003|PAUSE|Desktop|Italy|status=OK
2024-02-26 13:57:00|USR00537|PAUSE|Gaming Console|Chile|status=OK
2023-05-31 10:18:55|USR00386|BROWSE|Tablet|Peru|status=OK
2024-05-04 09:27:44|USR00618|SHARE|Tablet|Italy|status=OK
2024-08-27 10:52:20|USR00287|LOGIN|Laptop|Spain|ip=192.168.123.95,success=True
2023-03-11 09:43:43|USR00722|LOGOUT|Gaming Console|Italy|session_duration=67min
2023-08-29 02:55:25|USR00222|STOP|Gaming Console|Chile|status=OK
2024-02-23 01:56:39|USR00760|SHARE|Desktop|Japan|status=OK
2023-05-13 23:53:29|USR00513|PLAY|Desktop|Germany|content=CNT00346,quality=SD
2024-01-20 10:42:07|USR00791|RATE|Laptop|Argentina|content=CNT00157,rating=3
2023-07-23 02:50:04|USR00632|SEARCH|Gaming Console|Korea|query='new releases',results=0
2024-01-13 20:18:34|USR00907|BROWSE|Smart TV|Peru|status=OK
2023-02-13 04:28:35|USR00857|SHARE|Laptop|Germany|status=OK
2023-12-16 00:15:43|USR00005|BROWSE|Laptop|Colombia|status=OK
2023-10-15 22:51:15|USR00276|DOWNLOAD|Desktop|France|status=OK
2023-08-09 08:37:23|USR00366|RATE|Laptop|Peru|content=CNT00309,rating=5
2024-10-03 23:50:24|USR00801|STOP|Gaming Console|Germany|status=OK
2024-08-17 03:49:30|USR00224|LOGOUT|Desktop|Argentina|session_duration=25min
2023-07-10 11:01:24|USR00259|STOP|Gaming Console|Brazil|status=OK
2023-10-20 17:25:44|USR00566|LOGIN|Laptop|Germany|ip=192.168.92.27,success=True
2024-12-26 04:18:53|USR00594|LOGOUT|Smart TV|Japan|session_duration=115min
2023-07-10 13:03:14|USR00465|RATE|Tablet|Mexico|content=CNT00135,rating=5
2024-09-20 01:06:15|USR00399|ERROR|Laptop|Brazil|type=PLAYBACK_FAILED,severity=HIGH
